epoch,loss,test_loss(cost),wight,bias,n_grad
914, 440.66065504078426, 386.0649857029587, [ 0.10938107 40.43682483], 0.3643931968004756, [ 9.29007966 12.43261108]
915, 440.6664000656933, 385.9675443422616, [ 0.12202944 40.38344614], 0.3643931968004756, [12.02404091 10.62025786]
916, 249.4142636037654, 385.127377035828, [-0.08727858 40.17247699], 0.3643931968004756, [ -3.63679512 -19.27102813]
917, 408.2743125748449, 386.78804420682775, [ 0.17506684 40.65829527], 0.3643931968004756, [ 5.45594457 -0.28121323]
918, 660.8954842425244, 385.91590903053134, [ 0.12645883 40.35624516], 0.3643931968004756, [-32.11839592 -11.67369269]
919, 369.29795189866553, 385.1598731377018, [-0.04082924 40.14615039], 0.3643931968004756, [11.66975142 -8.39763459]
920, 550.1572212058624, 386.33719716176586, [ 0.41685351 40.20453294], 0.3643931968004756, [-4.72245957  2.46197005]
921, 564.7349504815962, 385.6438670035787, [ 0.20787586 40.12577104], 0.3643931968004756, [ 4.93674895 -6.30146516]
922, 735.4213208289522, 386.13325533384267, [ 0.16439464 40.4145841 ], 0.3643931968004756, [-9.07368247  5.73445821]
923, 236.104822246503, 386.27100365720617, [ 0.39911405 40.19628962], 0.3643931968004756, [12.82026586 -6.84071911]
924, 193.29188138898843, 386.75345752139367, [ 0.06119048 40.72982583], 0.3643931968004756, [-2.35381251 16.94883494]
925, 226.8123042865494, 386.0876802889409, [ 0.17282795 40.38656691], 0.3643931968004756, [-5.75016488  0.07806349]
926, 170.3732388612008, 385.2632873069303, [ 0.07106975 40.08131418], 0.3643931968004756, [ 4.08577462 -8.36354937]
927, 79.58847045076485, 386.96020992204853, [ 0.43722669 40.46581226], 0.3643931968004756, [-4.95932101  6.65515602]
928, 255.76404937102552, 385.8771273374472, [ 0.16804259 40.29539952], 0.3643931968004756, [ 6.55410373 -6.67207154]
929, 383.48260494603124, 385.8538008335778, [ 0.29338576 40.12415441], 0.3643931968004756, [-14.74246963  14.63928985]
930, 199.35527619728322, 385.9229823009726, [ 0.2664816  40.20002746], 0.3643931968004756, [-1.70028848 10.28915842]
931, 441.241283736192, 385.50082863070793, [ 0.20093531 40.05012217], 0.3643931968004756, [-13.27910372   6.42746195]
932, 386.4911160470126, 385.6126234275564, [-0.06859478 40.38986079], 0.3643931968004756, [  6.45531187 -22.0437702 ]
933, 313.41921009206123, 386.55099471487307, [ 0.30384424 40.44808279], 0.3643931968004756, [15.29236203 15.79601473]
934, 302.9162455629832, 385.04847934855104, [-2.52840542e-02  4.00652277e+01], 0.3643931968004756, [-4.62422573  7.75770928]
935, 248.27340275374922, 385.6555678538542, [3.33117291e-03 4.03516712e+01], 0.3643931968004756, [ 4.32803598 -0.48220268]
936, 718.1752450999526, 385.9724519262182, [ 0.19962245 40.30591361], 0.3643931968004756, [14.49217195 -8.40204682]
937, 685.9383427184532, 386.3704938395383, [-0.0425975  40.66548155], 0.3643931968004756, [ 7.29522732 17.14841017]
938, 471.27484531976944, 387.95464004208947, [ 0.52732734 40.73452683], 0.3643931968004756, [ 4.50305333 10.85710926]
939, 418.1320634176301, 385.7721484404959, [ 0.12941793 40.28646842], 0.3643931968004756, [-6.03823821 13.4871011 ]
940, 455.3660598260594, 386.0958992376813, [ 0.36647945 40.15056868], 0.3643931968004756, [ -4.31676537 -15.45034303]
941, 628.5610665629894, 386.628869473556, [ 0.38679632 40.38574769], 0.3643931968004756, [-0.24546674 -0.71875044]
942, 292.0757255757797, 385.7447942755327, [ 0.12070413 40.2824431 ], 0.3643931968004756, [14.88801513  8.91827853]
943, 350.2406678673114, 385.5757681043023, [ 0.19114772 40.1093291 ], 0.3643931968004756, [21.51143449  4.28394357]
944, 572.9351964931192, 385.3758111564038, [ 0.2657959  39.84450213], 0.3643931968004756, [16.4418924  -1.96456576]
945, 464.83311416092874, 385.7073704567639, [ 0.07379346 40.3117322 ], 0.3643931968004756, [-11.45216806  -0.33952558]
946, 587.1613057889957, 386.63593437489476, [-3.28829744e-02  4.07496308e+01], 0.3643931968004756, [-5.2065655   9.75039875]
947, 249.44303679892647, 385.7131878996736, [ 0.2075223  40.16499153], 0.3643931968004756, [ 0.40058141 14.18175619]
948, 894.552273668555, 387.66553265940934, [ 0.50176835 40.66167695], 0.3643931968004756, [-10.61326734   1.67352321]
949, 459.7851264118017, 385.1312544028135, [ 0.08966206 39.97146998], 0.3643931968004756, [-16.1146427    3.34251492]
950, 639.3449757609064, 385.861680388354, [ 0.19877601 40.25317499], 0.3643931968004756, [ 2.35225319 11.01454258]
951, 395.94543333554157, 387.74190109549767, [ 0.58097508 40.59906704], 0.3643931968004756, [-12.49112449  -6.96413639]
952, 392.5600956445558, 387.3681395025826, [ 0.31687928 40.73892064], 0.3643931968004756, [32.05533772  3.72621986]
953, 355.1933012496167, 386.7999262192114, [ 0.43799609 40.39676967], 0.3643931968004756, [9.95594142 8.37169872]
954, 233.17425540067194, 387.74916537488474, [ 0.50507852 40.68753632], 0.3643931968004756, [ 5.70332046 14.60927956]
955, 162.4420666732384, 387.62403930478564, [ 0.15776177 40.93858599], 0.3643931968004756, [-7.22132298 -2.80711942]
956, 271.78400346488235, 385.78896492530754, [ 0.04740913 40.3730585 ], 0.3643931968004756, [-5.48535489  8.04581045]
957, 162.8977109247212, 385.98777181994546, [ 0.21239859 40.29882193], 0.3643931968004756, [ 10.66334329 -15.24179899]
958, 363.87988608686675, 385.9873185597481, [ 0.20053103 40.31191043], 0.3643931968004756, [-6.54241746 14.19570491]
959, 208.34900229026394, 386.2294583188984, [ 0.1300599  40.48600995], 0.3643931968004756, [-10.03868897   4.14085865]
960, 293.5887277560986, 387.1579153425211, [ 0.53684127 40.42223829], 0.3643931968004756, [14.08781774 -9.51299994]
961, 296.6662392591734, 388.33503295856667, [ 0.85316311 40.44981764], 0.3643931968004756, [10.43016804  1.43368977]
962, 852.6449133367903, 386.83593505384533, [ 0.51230674 40.31149137], 0.3643931968004756, [-19.63809931 -17.41673668]
963, 387.2755463384568, 385.6470747694055, [ 0.3701362 39.8383673], 0.3643931968004756, [  5.08960737 -11.02969457]
964, 556.4824625993041, 385.2688362078609, [3.25446659e-03 4.01612279e+01], 0.3643931968004756, [-10.45265602  -5.94913674]
965, 433.26838976473454, 385.8306677346105, [ 0.1595616  40.28234744], 0.3643931968004756, [-1.60932964 -1.46557345]
966, 309.9328207101281, 386.06331283211244, [ 0.26004182 40.27919767], 0.3643931968004756, [-14.82144342  -0.04217914]
967, 1191.2285082115723, 385.6752575518122, [ 0.28593839 40.02708061], 0.3643931968004756, [-11.92949808  12.74800003]
968, 307.453894046188, 386.04971808214106, [ 0.36352448 40.12903396], 0.3643931968004756, [ -8.65796012 -15.6253443 ]
969, 253.22983708506794, 385.43693054456776, [ 0.18541404 40.03283106], 0.3643931968004756, [  7.07967594 -31.07960131]
970, 242.15565085488842, 385.75421222381095, [ 0.09450629 40.31348652], 0.3643931968004756, [  9.0226481  -13.82518167]
971, 456.8970779302881, 384.66223994395614, [-0.0555736  39.82920798], 0.3643931968004756, [-0.53065036  1.35263725]
972, 356.1328779028701, 385.4509630992745, [3.65600095e-02 4.02231924e+01], 0.3643931968004756, [17.74044547  3.87110163]
973, 150.1054065170786, 384.72136599216077, [-0.12860575 39.9688062 ], 0.3643931968004756, [-9.54952845  8.17122708]
974, 522.6439822557147, 385.35081348227914, [ 0.08788813 40.11218287], 0.3643931968004756, [6.5560574  6.73348229]
975, 300.65796058548835, 386.5505468338959, [ 0.27024639 40.48307793], 0.3643931968004756, [13.06916493 20.61036277]
976, 628.6568919258757, 385.60682652177775, [-1.90431137e-02  4.03484626e+01], 0.3643931968004756, [ 14.12040507 -12.62059938]
977, 489.62856073849537, 386.35480150074125, [ 0.40942904 40.22483797], 0.3643931968004756, [  7.99825485 -10.03985585]
978, 189.52222359693474, 386.35379917457425, [ 0.11651694 40.54624321], 0.3643931968004756, [-8.29438191 13.59745595]
979, 544.5085472021121, 385.866947276466, [ 0.12534985 40.33511134], 0.3643931968004756, [-12.12028922  -2.73727556]
980, 251.74035127510692, 385.5659910337121, [ 0.10480767 40.21020076], 0.3643931968004756, [-8.04054394 -3.81398041]
981, 155.33071821973607, 385.86743182076543, [ 0.08499359 40.3739601 ], 0.3643931968004756, [-3.72535196 -2.15796278]
982, 547.2486322741524, 385.9770689606838, [-1.54660528e-02  4.05016269e+01], 0.3643931968004756, [8.43159421 1.42261888]
983, 681.7739942498423, 385.4603837936263, [-0.13599232 40.3714808 ], 0.3643931968004756, [-24.0856342  -17.09685439]
984, 284.84241966567026, 386.12336799449514, [ 0.1376781  40.43562365], 0.3643931968004756, [-13.35460463  -1.10659327]
985, 439.6496331759202, 387.2434056025996, [ 0.74397832 40.11393458], 0.3643931968004756, [ 31.0439629  -11.50654919]
986, 573.4093172827409, 386.39788707690997, [ 0.28132194 40.40764525], 0.3643931968004756, [-5.77223643 15.95983793]
987, 127.60117338673581, 386.7626276654454, [ 0.11689032 40.69399271], 0.3643931968004756, [13.83539763  7.52447834]
988, 616.5221860881034, 384.43955615882356, [-0.31597421 39.9528474 ], 0.3643931968004756, [ 4.81173801 -0.03193546]
989, 600.4483967163854, 385.39624758968034, [ 0.11862448 40.10032323], 0.3643931968004756, [-4.96840233  4.6967024 ]
990, 596.1674364321102, 385.3596897209651, [-0.07062529 40.27600255], 0.3643931968004756, [-42.07269616  12.64223935]
991, 465.10431483360037, 385.7494802521402, [ 0.37480845 39.91122654], 0.3643931968004756, [2.09653612 0.99608491]
992, 328.77613496998384, 386.44500255304547, [ 0.14361865 40.55857782], 0.3643931968004756, [ 8.04093333 -4.01360774]
993, 676.3749147988797, 385.23833387447036, [-0.0458883 40.1932796], 0.3643931968004756, [  4.00371258 -32.45511161]
994, 264.9851195564044, 386.66751641983467, [ 0.36216644 40.43185423], 0.3643931968004756, [  9.17320845 -19.21217456]
995, 590.0650381355456, 385.53728366343995, [-0.05346031 40.34492824], 0.3643931968004756, [ 6.68336209 12.43180982]
996, 187.3738794627619, 385.9257834506948, [-1.63042864e-02  4.04818063e+01], 0.3643931968004756, [-9.30795353 -7.2794884 ]
997, 582.1604173027356, 386.8185040456472, [ 0.21900986 40.63278269], 0.3643931968004756, [6.66629668 3.18426125]
998, 87.71871724615018, 386.6593392030908, [ 0.42766702 40.34724474], 0.3643931968004756, [ 6.68116441 11.53737076]
999, 297.48315806957663, 384.85151632627384, [-0.31485659 40.19676755], 0.3643931968004756, [-6.43184427 14.24550844]
